id	thread_id	source_id	body	user_name	last_updated	upvotes	downvotes
368	90	1	International Journal of Infectious Diseases: Unexpected and Rapid Spread of Zika Virus in The Americas - Implications for Public Health Preparedness for Mass Gatherings at the 2016 Brazil Olympic Games<br /><br />  “Mass gatherings at major international sporting events put millions of international travelers and local host-country residents at risk of acquiring infectious diseases, including locally endemic infectious diseases. The mosquito-borne Zika virus (ZIKV) has recently aroused global attention due to its rapid spread since its first detection in May 2015 in Brazil to 22 other countries and other territories in the Americas. The ZIKV outbreak in Brazil, has also been associated with a significant rise in the number of babies born with microcephaly and neurological disorders, and has been declared a ‘Global Emergency by the World Health Organization. This explosive spread of ZIKV in Brazil poses challenges for public health preparedness and surveillance for the Olympics and Paralympics which are due to be held in Rio De Janeiro in August, 2016. We review the epidemiology and clinical features of the current ZIKV outbreak in Brazil, highlight knowledge gaps, and review the public health implications of the current ZIKV outbreak in the Americas. We highlight the urgent need for a coordinated collaborative response for prevention and spread of infectious diseases with epidemic potential at mass gatherings events.”<br /><br />  <br /><br /> What will Zika mean for the 2016 Rio Olympic Games?	Sabreena	2016-02-10 10:57:00	4	0
369	90	1	A very difficult point, Sabreena, and one on which I'm torn.<br /><br /> I have my place at the Games so I really, really want them to continue.    Despite the inoculations I must have to go to Brazil, from Hep A to rabies, there isn't one for Zika, or Dengue, so I intend to use the strongest solution of DEET I can find and apply it diligently, sleep under a DDT impregnated net and avoid evenings in the open.  And anyway, for an elderly male, Zika is almost not an issue.<br /><br /> But I have children who are presently forming families.     I do NOT want to think I could come back and carry Zika near them so I will have to avoid them for at least two weeks (advice from tropical diseases guru - personal communication, as he said he could not possibly publish that as official!).      And mosquitos of the Aedes species just don't live in the UK, at present anyway - malaria existed in the Thames marshes and Norfolk in the past, and will in the future, as climate change takes place, but not now. http://pmj.bmj.com/content/80/949/663.full So the UK is relatively safe at present, and returning Gamesmakers won't be a problem, here.<br /><br /> But there will be visitors to the Games from throughout that part of the world where Aedes exists.   That's between the isotherms for 10C in winter, and includes almost all of South America, which is already infected, Middle and North America up to California to North Carolina, the whole of Africa, Europe from Southern France to Greece, the Middle East, India, the Far East. most of Australia and the Pacific Islands.   Phew!  They ARE going to get Zika!<br /><br /> I really don't know, and I fear that no one knows.    We don't even know if there really is an epidemic of microcephaly in South America, but the human consequences of that if real are horrible.   And we have only six months to find out.<br /><br /> John	John D	2016-02-10 14:08:00	3	0
370	90	1	Cancelling the Olympic Games is not a solution of ZIka, we should find out its proper vaccine or antibiotics. The most common symptoms of Zika are fever, rash, joint pain, or conjunctivitis (red eyes). Other common symptoms include muscle pain and headache. If you have any one of these, you need to go to the urgent care clinic.	CAUrgentCare	2016-02-12 10:56:00	3	0
371	90	1	"Thank you, CAUrgentCare! <br /><br />    For anyone not a foetus, Zika seems to be a flu-like illness, with no (?) common complications.   So the concern is only for the foetus,  What do we know about the association?   This report from CDC http://www.cdc.gov/mmwr/volumes/65/wr/mm6503e2.htm finds that in the past Brazil had ""approximately 0.5 cases per 10,000 live births"" whihc was thought to be an under-report, with a true rate of 1-2/10K.    In only the second half of 2015, 20/10K have been reported, but that no previous head circumference records were made and there had been no laboratory confirmation of Zika infection in the mothers or infants, so that bias is inevitable.   As usual, and as the BMJ bans, more data is needed.<br /><br />But that didn't help me make up my mind - the Games should continue.    Zika WILL spread to the other parts of the world where transmitting mosguitoes live, the Games might let it do so a bit quicker, that's all.<br /><br />John"	John D	2016-02-12 12:15:00	3	0
372	90	1	Many thanks to Sabreena for this excellent post. Apart from John D many of us have been wondering about this. It is yet another nail in the potential coffin of the Brazil Olympics. There seems increasingly little hope that the infra structure will be in place , some of the watersport areas are likely to be unhealthy , ticket sales I believe are not going well and now Zika. Many of the sports now have other world class competitions and athletes from these may prefer not to compete - particularly if some of the top contenders +/- their countries are absent following drug scandals.<br /><br /> There is also the problem that Brazil is running into problems in its anti-mosquito campaign.<br /><br /> It could be that events will snowball and cancellation become inevitable but that might be pretty disastrous for Brazil and it would require a kirked to decide how far compensation would be payable.<br /><br /> Any advice on returning travellers might tend to be overcautious. The idea of John D in quarantine for 2 weeks with just a computer for company could be interesting for doc2doc...<br /><br /> Apart from the foetal risks a bit more is emerging to suggeat that G-B may be a rare complication - but that can be pretty major. It might have a low mortality in its own right but some of us might well prefer demise to really severe disease and decline ventilation. <br /><br /> The one bit of good that might emerge is that the UK needs to look at its mozzie breeding grounds. They exist in most gardens etc... and it is only a matter of time before we have some of these mosquitos breeding in the UK .	sken	2016-02-15 15:15:00	3	0
373	90	1	John D - An extra risk in the news to-day . Apparently because of some relative drought conditions piranhas have been on the move into different waters in Brazil and have been attacking holidaymakers. So far only those in the water I think....	sken	2016-02-17 15:01:00	1	0
374	90	1	One good news, But we have to wait!<br /><br />  <br /><br />One Test Looks to Identify Ebola, Zika, and More: http://www.biosciencetechnology.com/news/2016/02/one-test-looks-identify-ebola-zika-and-more#.VsTq7drVODM.twitter …<br /><br /> !	HHAMDANI	2016-02-18 14:55:00	1	0
375	90	1	Tough one. The games could serve as ground to a pandemic. But just like malaria precautions can be taken. The only concern is the microcephally, Guillen-Barre and semen presence. The latter add a different dimension reminiscent of HIV!	Monei	2016-02-18 15:33:00	1	0
376	90	1	In Response to Re: Zika and the Rio Games:<br /><br />  One good news, But we have to wait!<br /><br />One Test Looks to Identify Ebola, Zika, and More: http://www.biosciencetechnology.com/news/2016/02/one-test-looks-identify-ebola-zika-and-more#.VsTq7drVODM.twitter …<br /><br /> Posted by HHAMDANI<br /><br /> I wonder how long.     And as with Ebola, it was good old public health, good nursing and vefry brave nusres and doctors that stopped that epidemic.     Can you see a test that needs a USB port doing that?<br /><br /> John	John D	2016-02-18 18:38:00	1	0
377	90	1	Interesting snippet on the news from Venezuela. Apparently Zika is being played down by the managers/politicians , but a whistleblowing junior doctor secretly filmed a ward full of patients with GB. Ruined by the BBC commentator saying the patients were dying for want of antibiotics....	sken	2016-02-21 23:01:00	2	0
378	91	1	BMJ 4th June 2016<br /><br /> Page 396. BMJ Confidential Dr Stephanie de Giorgio<br /><br /> I was interested in the book that she picked that every doctor should read;<br /><br /> The Patient Paradox by Margaret Mc Cartney. <br /><br /> I have down loaded it and it will be part of my holiday reading. Excellent book, so far! I keep saying to my self as I read it, 'that is what I have been saying and thinking for years' !<br /><br /> This and the books by Ben Goldacre are recommended by me.	PatLush	2016-06-08 12:23:00	0	0
379	92	1	From BMJ 04/06/2016 Research update p 397. 'QOF and Mortality. 'Doctors found themselves working harder for less money while their professional values were ignored in favour of increasingly dubious targets for treating largely asymptomatic people.Doctors who could retire, left, while others reduced their working hours. Nobody wanted to enter general practice, and vacancies became harder to fill. So much for the effect on doctors and the NHS. And what was the effect on patients, as judged by mortality in the key areas of Quality and Outcomes Framework (QOF) ? Well, nothing according to this study.'<br /><br /> Lancet 2016, doi, 10.1016/S0140-6736(16)00276-2<br /><br /> I am one of the doctors who retired. True I am still doing occasional locums and I am now 66yo. But QOF and CQC inspections did affect my reasons to retire. <br /><br /> No evidence that they help patients and huge cost.	PatLush	2016-06-08 12:13:00	0	0
380	93	1	"How heavy comtamination makes a wound ""tetanus prone""?"	fpdh	2016-06-02 09:45:00	0	0
381	93	1	fpdh,<br /><br /> Why do you ask?    <br /><br /> John	John D	2016-06-05 18:55:00	0	0
382	93	1	"The reason i posted my question is that i have not much clinical experience on tetanus prone wound even if i am a doctor. and unfortunately, i could not find colleague doctors around me who could fully answer my question in my area. <br /><br />  <br /><br />i have already learned about the definitions of tetanus prone wound from textbooks or articles several times but i couldnt understand it concretely in the absence of visual experience.<br /><br />  <br /><br />For example, how can we tell significant degree of devitalized wound is really significant degree? what is ""significant""? and when it comes to contamination with manure or soil, how much is significant contamination?"	fpdh	2016-06-08 06:44:00	0	0
383	93	1	"Thank you, fdph!  a little more detail is so valuable.<br /><br /> And a little more detail, from the history, is invaluable when considering a wound.   A British websiste lists the criteia of a ""tetanus prone wound"" as :<br /><br /><br />  wounds or burns that require surgical intervention that is delayed for more than six hours<br /><br />  wounds or burns that show a significant degree of devitalised tissue or a puncture-type injury, particularly where there has been contact with soil or manure<br /><br />  wounds containing foreign bodies<br /><br />  compound fractures<br /><br />  wounds or burns in patients who have systemic sepsis (1)<br /><br /><br />http://www.gpnotebook.co.uk/simplepage.cfm?ID=x20020903120945423730<br /><br /> Now I'm an anaesthetist, not a surgeon, but my surgeons will inspect such a wound, in the Emergency Dept. and learn from the patient if any of the above apply.   It's not how much contamination there has been, but the mechanism of trauma.    A stab wound with a knife in a fight is probably clean(ish), while a stab wound with an agricultural implement while working will be very dirty, even if both appear to have clean entry wounds.  <br /><br />    If they think it is tetanus prone, then to theatre for 'debridement' .  If it is due to blunt trauma then excision of pieces of flesh that have lost their blood supply - have become ""devitalised"" - and thorough cleaning which may include incision to open the wound and allow vigorous scrubbing!<br /><br /> Hope that helps!<br /><br /> Surgeons and emergency physicians, please correct me!<br /><br /> JOhn"	John D	2016-06-08 08:30:00	0	0
384	94	1	Hello All,<br /><br /> Looking to see what the biggest administrative/communications issues exist for physicians. I work for a technology startup that actually is working with practices to cut down on patient non-adherence, prior authorization issues among other administrative headaches that happen in the healthcare system. <br /><br /> We have some pretty great results so far, and are always looking to spread the word. Any issues you find with traditional communications methods? Maybe something we haven't thought of? <br /><br />  <br /><br /> If you're curious, our app is free to use and I'd be happy to chat for 10 mins about setting it up for anyone interested: Just shoot me an email alexis.sheehy@klara.com<br /><br /><br /><br /><br /><br />     Klara Website: goo.gl/b5654q	A.Sheehy@Klara	2016-05-23 15:58:00	0	0
385	94	1	1. Time and lack of it , together with interruptions<br /><br /> 2. Relative patient ignorance of basic knowledge of the body and how it (broadly) works<br /><br /> 3. Disparity between patient expectations and reality	sken	2016-05-24 11:25:00	0	0
386	94	1	If anyone wants to demo sign up here: <br /><br />http://join2.klara.com/sm/	A.Sheehy@Klara	2016-05-24 15:40:00	0	0
387	94	1	Take a look over this list and see which issue you struggle with the most. In my communication workshops. I ask the participants to circle their biggest communication problem.<br /><br />  <br /><br /> Being understood?<br /><br /> Relating a funny story well?<br /><br /> Making clever comebacks?<br /><br /> Listening?<br /><br /> Making a formal speech?<br /><br /> Being persuasive?<br /><br /> Writing an interesting letter?<br /><br />  for more info visit http://www.iecuniversity.com/ hope i will offer something valueable	Arlenn	2016-06-06 07:33:00	0	0
388	94	1	"... is the illusion that it has taken place."" - George Bernard Shaw"	Jorge Ramirez	2016-06-08 02:28:00	0	0
389	95	1	Among nearly 35000 initially healthy women followed up for 20 years, those with new onset Atrial fibrillation had an increased risk of cancer, according to a study published by JAMA Cardiology, the median age at baseline among participants with new onst Atrial fibrillation, and new onset cancer during follow up was 58 years and 55 years, respectivey<br /><br /> Future studies are needed to determine the exact mechanisim which underline this association and the actual risk factor for prediction of development of malignancy among women with new onset AF<br /><br /> From my personal point of vew I think there is a potential cost and burden of cancer screening, moreover , there is low absolute risk of association beteen AF and Cancer development; despite that the argument continues !	alaminium	2016-06-08 01:07:00	0	0
390	96	1	This is the ECG of 18 year old boy signs up to join the army which was taken during routine meical examination, no medical complaint<br /><br /> what is the diagnosis :-	alaminium	2016-05-29 00:31:00	0	0
391	96	1	Brugada syndrome.sinus rhythm,broad P with PR prolongation, RBBBpattern with Coved ST elevation V1toV2with sharp down slope with T inversion.<br /><br /> Herditory , Sodium Channael mutation,family h/o sudden death,multiple factors masking and augmenting the condition.	Dr.Chid	2016-05-29 01:56:00	0	0
392	96	1	Correct  ansewr<br /><br /> The condition is Autosomal Dominent inhertance, mostly mutation in the gene encoding sodium channel in the cell membrane<br /><br /> Recently a mutation in the L-type calcium channel subunit has been identified<br /><br /> ECG can be normal in symptomless patients, but the ST segment changes can be elicited by adminstration of Ajmaline injection or quinidine<br /><br /> There is no treatment that reliably prevent ventiricular fibrillation which is the cause of sudden death in Brugada syndrome, hence ; insertion of ICD ( Implantable Cardiovecter Defibrillator ) is indicated to prevent the occurance of the fatal arrhythmia	alaminium	2016-05-29 23:44:00	0	0
393	96	1	In Response to Re: ECG Question:<br /><br /> Correct  ansewr<br /><br /> The condition is Autosomal Dominent inhertance, mostly mutation in the gene encoding sodium channel in the cell membrane<br /><br /> Recently a mutation in the L-type calcium channel subunit has been identified<br /><br /> ECG can be normal in symptomless patients, but the ST segment changes can be elicited by adminstration of Ajmaline injection or quinidine<br /><br /> There is no treatment that reliably prevent ventiricular fibrillation which is the cause of sudden death in Brugada syndrome, hence ; insertion of ICD ( Implantable Cardiovecter Defibrillator ) is indicated to prevent the occurance of the fatal arrhythmia<br /><br />  <br /><br />  <br /><br /><br /> Posted by alaminium<br /><br /> Sir,<br /><br /> Thank you so much for further information<br /><br /> Dr.Chid.	Dr.Chid	2016-05-30 01:42:00	0	0
394	97	1	"I continue with my grouse about otherwise responsible newspapers failing to recognise the major problems we have with obesity and alcohol. Following on from the Guardann journalist who admits to up to 180 units of alcohol in a week during her heavy drinking days (now said to be much reduced) we now have the same paper quoting an Italian GP who recommends 4 glasses of red wine daily to those who are pregnant. I remember in the past the general feeling expressed that those who did not reach at least the tipsy state were not worth bothering about socially. How far should papers lead in health programmes and how far deliver the opinions the public wants to hear?  The less authoratative papers do this with their regular features on medical ""breakthroughs"" but both activities seem to me a trifle irresponsible."	sken	2016-05-29 22:04:00	1	0
395	98	1	Which most closely resembles your views toward physicians prescribing medical marijuana to patients?<br /><br />     <br /><br />     <br /><br />1/ There is little clinical evidence to validate marjuana as a medical therapy<br /><br /><br /><br /><br />  <br /><br />2/ Medical marjuana should be considered to alleviate patient suffereing<br /><br />  <br /><br />3/ Patients should be allowed to decide for themselves whether to make use of medical marjuana<br /><br />  <br /><br />4/ Further medical education about marjuana is needed	alaminium	2016-05-18 23:53:00	1	0
396	98	1	2, 3, and 4 are urgently needed before 1.<br /><br />Joey	Joey Rio	2016-05-19 01:03:00	0	0
397	98	1	450 physicians voted on this topic by choosing  one answer, I will write the result of the voting shortly,<br /><br /> comment on the subject is also welcomed<br /><br />  <br /><br /> Thanks	alaminium	2016-05-19 22:58:00	0	0
398	98	1	Hello Alaminum:<br /><br />Think then I would go for #4.<br /><br />All Best,<br /><br />Joey	Joey Rio	2016-05-19 23:55:00	0	0
399	98	1	Poll Results for prescribing Marjuana<br /><br /> There is little clinical evidence to validate marijuana as a medical therapy :-   13.43%  <br /><br />  <br /><br /> Patients should be allowed to decide for themselves whether to make use of medical marijuana:-   20.51%  <br /><br />  <br /><br /> Medical marijuana should be considered to alleviate patient suffering :-   42.3%  <br /><br />  <br /><br /> Further medical education about medical marijuana is needed :-   23.76%  <br /><br />  <br /><br /> 5 studies done since 1990 to present concluded that patients with Multiple Sclerosis have the most benefit from Marjuana as a medical therapy, followed by cancer and HIV<br /><br /> I think more researches are needed to find out the usefullness of Marjuana on other medical conditions such as fibromyalgia, Parkinsonism, Glaucoma, and Bipolar disorder	alaminium	2016-05-25 00:12:00	0	0
400	98	1	In what form the physician may give it to the patient?	Dr.Chid	2016-05-25 07:58:00	0	0
401	98	1	Memdical Marjuana is prescribed in the form of :-<br /><br /> 1/ Liquid Extract<br /><br /> 2/ In the form of cookies or candy<br /><br /> 3/ Vapor<br /><br /> 4/ Smoke<br /><br /> It is mostly used to treat muscle spasm caused by diseases such as Multiple Sclerosis, nausia and vomiting due to Chemotherapy, poor appetite and weight loss caused by chronic diseases such as HIV, Seizures, chronic pain<br /><br /> Side effects mainly dizziness, fatigue, euphoria, risk of addiction	alaminium	2016-05-25 23:51:00	0	0
402	98	1	In Response to Re: Prescribing Marjuana:<br /><br /> Memdical Marjuana is prescribed in the form of :-<br /><br /> 1/ Liquid Extract<br /><br /> 2/ In the form of cookies or candy<br /><br /> 3/ Vapor<br /><br /> 4/ Smoke<br /><br /> It is mostly used to treat muscle spasm caused by diseases such as Multiple Sclerosis, nausia and vomiting due to Chemotherapy, poor appetite and weight loss caused by chronic diseases such as HIV, Seizures, chronic pain<br /><br /> Side effects mainly dizziness, fatigue, euphoria, risk of addiction<br /><br />  <br /><br />  <br /><br /><br /> Posted by alaminium<br /><br /> sir,<br /><br /> Thank you.<br /><br /> Dr.Chid.	Dr.Chid	2016-05-26 01:37:00	0	0
403	99	1	Medication-use problems are an issue that policymakers are trying to find more effective solutions for, seeking ways to optimise the role of healthcare professionals in managing these patients. Community pharmacists are now being recognised as a lesser used resource for improving patients' use and understanding of their medications - meaning that revisions are being made to healthcare policies to expand the authority of pharmacists in this way.<br /><br />Clinical performance of healthcare professionals has been shown to display small improvements when being presented with audit data and feedback of their care. However, there have not been studies done for pharmacists, to evaluate whether the use of audit and feedback could increase pharmacists' provision of services or improve performance on standardised medication-use measures.<br /><br />This study, by Winslade et al, seeks to evaluate the impact of such performance feedback to community pharmacists on the provision of services and quality of hypertensive and asthmatic patients' medication use. In a randomised, controlled, single-blind trial in 1,833 community pharmacies in Canada, this study used provincial billing data to measure performance, and mailed comparative feedback reported the pharmacy-level percentage of dispensings to patients either non-adherent to antihypertensive medications or those overusing asthma drugs.<br /><br />The authors found that this comparative pharmacy performace feedback did increase the provision of asthma pharmacy services. However, they did not find that audit and feedback was effective in providing an improvement in managing non-compliance of antihypertensive medication, or in the performance of medication-use measures.<br /><br />What are your views on audit and feedback? What do you think could improve the management of non-compliance of antihypertensive medication in this setting?<br /><br />---------------------------------------------------------------------------------------<br /><br /> More information about this article:<br /><br />Abstract<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />Objective To evaluate the impact of comparative performance feedback to community pharmacists on provision of professional services and the quality of patients’ medication use.<br /><br /><br /><br />Design Randomised, controlled, single-blind trial.<br /><br /><br /><br />Setting All 1833 community pharmacies in the Quebec province, Canada.<br /><br /><br /><br />Participants 1814 pharmacies not opting out and with more than 5 dispensings of the target medications during the 6-month baseline were randomised by a 2×2 factorial design to feedback first for hypertension adherence (907 control, 907 intervention) followed by randomisation for asthma adherence (791 control, 807 intervention). 1422 of 1814 pharmacies had complete information available during the follow-up for hypertension intervention (706 intervention, 716 control), and 1301 of 1598 had the follow-up information for asthma (657 intervention, 644 control).<br /><br /><br /><br />Intervention Using provincial billing data to measure performance, mailed comparative feedback reported the pharmacy-level percentage of dispensings to patients non-adherent to antihypertensive medications or overusing asthma rescue inhalers.<br /><br /><br /><br />Primary and secondary outcome measures The number of hypertension/asthma services billed per pharmacy and percentage of dispensings to non-adherent patients over the 12 months post intervention.<br /><br /><br /><br />Results Feedback on the asthma measure led to increased provision of asthma services (control 0.2, intervention 0.4, RR 1.58, 95% CI 1.02 to 2.46). However, this did not translate into reductions in patients’ overuse of rescue inhalers (control 45.5%, intervention 44.6%, RR 0.99, 95% CI 0.98 to 1.01). For non-adherence to antihypertensive medications, feedback resulted in no difference in either provision of hypertension services (control 0.7, intervention 0.8, RR 1.25, 95% CI 0.86 to 1.82) or antihypertensive treatment adherence (control 27.9%, intervention 28.0%, RR 1.0, 95% CI 0.99 to 1.00). Baseline performance did not influence results, and there was no evidence of a cumulative effect with repeated feedback.<br /><br /><br /><br />Conclusions Comparative pharmacy performance feedback increased the provision of asthma pharmacists’ services but did not improve the performance on medication-use measures. Billing data can be used to evaluate the impact of billable services rendered by pharmacists on the quality of patients’ medication use.<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /> Link to the full text version of the paper: http://bmjopen.bmj.com/content/6/5/e010865.full	Emma Gray	2016-05-23 15:29:00	0	0
404	99	1	This is incredibly interesting based on my current line of work. I work on KLARA, a healthcare communications app created to increase the efficiency in healthcare communications, billing, etc. to yield a higher amount of patient adherence (also less annoyance for everyone involved). <br /><br />  <br /><br /> You can check out our website here: <br /><br /><br /><br /><br /><br />goo.gl/b5654q	A.Sheehy@Klara	2016-05-23 15:52:00	0	0
405	100	1	Because Full HD endoscopes are already on the market, Sony and Olympus decided to team up to take the next logical step. They formed an alliance, Sony Olympus Medical Systems, to develop the best 4K endoscope out there. Their 4K surgical endoscopy system, the Visera 4K UHD (ultra-high definition), combines the collective mass of knowledge and experience of two tech giants, which means that their brainchild is feature-rich, sleek and has extremely high-quality images in a small package.<br /><br /> Keep up with latest trends in the sphere of medicine by reading the article below: http://bimedis.com/latest-news/browse/262/4k-endoscopy-with-olympus-visera-4k-uhd--the-wave-of-the-future	stevenklark73	2016-05-20 15:23:00	0	0
406	101	1	About 2 weeks ago I was listening to a chap who suffered from severe cluster headaches and who found his reserve treatment was a concoction of magic mushrooms when other treatments failed. To-day the news is that they are (or at least the active ingredient psilocybin) seems to be rescue treatment for severe depression when other treatments are failing.<br /><br /> This is just where we need someone like Edzard Ernst to advise and explore. What a pity that the pro-alternative medicine crowd had him sidelined. He really should have known that a post designed to look at the subject was a post to promote it not to explore its basis and viability. Particularly when going totally against the belifs of the heir to the throne.<br /><br /> Of course there may be something in these magic mushroom stories. I still remember some patients taking Digitalis Folia before purer forms of digoxin became the rule.	sken	2016-05-17 12:30:00	0	0
407	101	1	"Sken,<br /><br /> Passing across the drugs derived from plants and bacteria, from the digitalis your mention through antibiotics,  quinine and artemisinin,  the cannabinoids, the opiates and many others, arriving at the psilocins derived from the psilocybe species (magic mushrooms), we have a range of highly active pharma-agents, from the highly developed, understood and nowadays synthesied, to drugs that are still taken covertly and directly from their original plants (OK a mushroom isn't a plant, but anyway).<br /><br /> That is completely different from the crystal gazers, bone twitchers and purveyors of 'energised water', that Prof Ernst has fought so hard against.    I hope that your patient has a reliable source of his preferred self medication.  Do you  recall the BMJ article about the eminent author who had ""picked and cooked mushrooms all his life"", but who gave himself and his wife complete and permanent renal failure by eating the wrong ones?    http://www.bmj.com/content/345/bmj.e5262<br /><br /> There are only three fungi in the Uk that are so distinctive that they are safe to eat.    The field mushroom, the Shaggy Cap (Lawyers Wig) and the Puff Ball, as long as the last is eaten unripe, white all the way through.    I won't try to describe them - plenty of that on't Net!<br /><br /> John"	John D	2016-05-17 17:32:00	0	0
408	101	1	Gosh, sken!   You or your patient is either prescient or very well informed!<br /><br /> The Lancet Psychiatry published yesterday a paper on the use of psilocybin in severe, intractable depression.   The paper does not mention, but news reports do because the senior author, Prof. David Nutt has said, that this study on a Class A drug (in the group with heroin and cocaine) took years to set up, and cost seventy times more per dose, because of that.<br /><br /> The paper is at http://www.thelancet.com/pb/assets/raw/Lancet/pdfs/S2215036616300657.pdf<br /><br /> I note that in this small study, that carefully selected its patients, the results were all positive and long lasting, and that psilocybin has a different mode of action (5-HT2A receptor agonism) to other antidepressants, so that Prof.Nutt's plan to progress to a much larger DBRC trial should be supported.<br /><br /> Apart from anything else, the Prof. clearly has a reliable source for his favourite medication!<br /><br /> John	John D	2016-05-18 07:52:00	0	0
409	101	1	Magic Mushrooms,<br /><br />  <br /><br /> Just another mode of action to make people stupider!  Along with Alcohol, Marijuana, Heroin, Crack Cocaine, and any number of drugs this will serve to dumb down the masses, Indeed, Gone are the days of coffee shops and intellectual discourse.   Drugs such as this only harm,  they do no good.  Of course a great many Doctors will support it, mostly in Psychiatry I would think due to the money making potential.  In the USA, sadly around 20% of the population is on antidepressants,  and I dare say of the 20% virtually 98% do not need them.   Social Services purposely puts these people on Zoloft and other SSRI's to make them  part of the Social system that is under the heel of the Mental health umbrella.  Will Humanity ever wake up?  Will People cast aside their cocktail of drugs, and emerge back into the fold of usefull employment, and become citizens again?<br /><br />  <br /><br /> DuaneF	DuaneF	2016-05-18 12:55:00	0	0
410	101	1	Duane,<br /><br /> I fear you malign psychiatrists by accusing them of prescribing to make money.     If you read the paper, you will learn that the pharmacological cost of each course of treatment  was very expensive, about £1200, but that if it had niot been for the special circumstances of using a Class A drug, it would have been about £30.    Two doses, one to test for adverse reaction the next therapeutic, for an effect that lasted three months, 30 pence a day (44 cents)   There are few new drugs that cost that little!<br /><br /> Established antidepressants cost the NHS from £1.70/$2.49(risperidone) to 4 pence/ 6 cents (Quetiapine) ( Regionakl DRug & Thereapeutics Centre, Nexcastle UK, COST COMPARISON CHARTS January 2016 Online at http://gmmmg.nhs.uk/docs/cost_comparison_charts.pdf  Accessed on 18/5/16).<br /><br /> The patients in the study had intensive psychiatric cover, obviously needed for experimental treatment but costly.   However, the drug cost if this treatment became established should be very competitive.<br /><br /> John	John D	2016-05-18 18:26:00	0	0
411	101	1	Hi John,<br /><br />  <br /><br /> No I do not Malign Psychiatrists,  at least not abroad,  but in the USA,  I have seen the work of Social Services, and the Mental Health professionals, Psychiatrists, Psychologists, and counselors, who all  delve into social experimentation.  I am aware of the bad practices in the USA only, and I have seen them first hand!<br /><br /> I must confess too, that all fields,  are corrupt in some way or another,  Police, Lawyers, Judges, Doctors etc, again, I only speak of the USA.   Things need changing, and improving.<br /><br /> DuaneF	DuaneF	2016-05-19 00:27:00	0	0
412	101	1	Entheogens (LSD, magic mushrooms, etc.) in psychiatry have an intriguing history, they started in early 1960s, became popular in treatment of depression, alcoholism, and in psychotherapy as well. They were stopped due to emerging psychosis as a side effect. Some argue that it was more of a political decision rather than a medical one.<br /><br /> Recently, interested returned in their mechansim of action, and it became restudied for these purposes, the preliminary results seem promising. <br /><br /> I am not particularly interested in the origin of a substance, but rather in the rigorousness of methodology to study the way it works. I guess it is worth more studying.<br /><br /> I know it's been portrayed as virtue to criticise big pharma, but in a capitalist society; I wonder what would be the alternative to big pharma when it comes to drug development.	Sidhom	2016-05-20 10:42:00	0	0
413	101	1	Sidhom,<br /><br />  <br /><br /> There are alternatives,  IE - Science based Pharmaceutical companies, as opposed to greedy capitalist based Big Pharma!  I am quite sure if other sciences like toxicology, My Own CBRN field etc can function in a pure science mode so can big pharma, this is perhaps where more Govt oversight is in order!  Greed in medicine, particularly Pharma can be the downfall.  The nuclear industry functions pretty well, overall, and I am sure Big Pharma can be made to function as well.<br /><br />  <br /><br /> DuaneF	DuaneF	2016-05-20 12:48:00	0	0
414	102	1	This medication is used alone or with other medications to prevent nausea and vomiting caused by cancer drug treatment (chemotherapy) and radiation therapy. It is also used to prevent and treat nausea and vomiting after surgery.<br /><br />Can it be used in other conditions such as peptic ulcer, gastritis, gastroenteritis, especially when other anti-emetic [promethazine, prochlorperazine, metoclopramide] have not worked?	Liaqat	2016-05-13 14:54:00	1	0
415	102	1	"Dear Liaqat::<br /><br />Yes, I think that ""Zofran"" can be used for any etiology of uncontrolled vomiting, and I have used many times also as an internal medicine doctor with good results. Seems to be a safe drug to me, even as a last resource therapy.<br /><br />All Best,<br /><br />Joey"	Joey Rio	2016-05-14 11:36:00	1	0
416	102	1	As Joey says can be very useful.  But as always with use off licence , double double check interactions etc.. particularly if being used longer term. There is a long list. I seem to remember using it for intractable itching in liver disease but I think this it is of anecdoctal rather than proven value. It has also value I think in intractable vomiting pre-admission (eg severe gastroenteritis) . There also used to be cost implications but probably much cheaper now ?	sken	2016-05-14 21:10:00	1	0
417	102	1	"- Long-term continuous use of ""Zofran"" I have never did or seen. By short-term  ""Zofran"" use I mean almost the same as ""moderate drinking"" (moderate drinking = whatever your doctor says or thinks it is ""moderate drinking"").<br /><br />- Another useful utilization of ""Zofran"" is to increase the quality of life in the palliative care on end-of-life patients.<br /><br />All Best,<br /><br />Joey"	Joey Rio	2016-05-14 23:16:00	1	0
418	102	1	I.V.Ondanseteron is now being given to prevent vomiting in cases where Inj.Morphinrpe is given,as it does not abolish vasodilation action  of coronary vessels by Histamine released by morphine,where as , if antihistamine is given to prevent vomiting due to morphine this property of histamine action is lost.	Dr.Chid	2016-05-15 01:33:00	1	0
419	102	1	Ondansetron seems to be a useful drug, but it is expensive. I am not sure if it would be safe if the patient is pregnant.	PatLush	2016-05-17 08:43:00	1	0
